t,mode,px_des,py_des,pz_des,vx_des,vy_des,vz_des,ax_des,ay_des,az_des,yaw_des,px,py,pz,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,thrust_cmd,tau_x,tau_y,tau_z,rpm0,rpm1,rpm2,rpm3,rpm4,rpm5,rpm6,rpm7,alloc_residual,qp_iter
67.210204,3,-21.573856,17.129624,4.235658,-0.195489,0.500657,-0.025483,0.030534,-0.006245,0.002399,1.921852,-21.576623,17.133662,4.235543,-0.193594,0.500630,-0.025440,0.567064,0.001560,0.000626,0.823672,-0.000567,0.000650,-0.045197,4513.680896,-0.462976,-1.534251,3.180976,2007.020013,2108.167862,1993.774171,2114.055328,2006.850380,2107.985649,1993.945263,2114.236735,0.008240,75
67.215357,3,-21.575810,17.134632,4.235404,-0.195184,0.500594,-0.025459,0.030471,-0.006337,0.002405,1.921452,-21.577620,17.136241,4.235412,-0.193427,0.500586,-0.025428,0.567157,0.001557,0.000626,0.823608,-0.000585,0.000656,-0.045128,4513.557723,-0.374398,0.923527,1.887301,2003.996789,2109.006131,1996.775943,2113.180035,2003.859349,2108.858899,1996.914030,2113.326858,0.008241,75
67.220209,3,-21.575810,17.134632,4.235404,-0.195184,0.500594,-0.025459,0.030471,-0.006337,0.002405,1.921452,-21.578558,17.138670,4.235288,-0.193271,0.500545,-0.025417,0.567253,0.001555,0.000626,0.823542,-0.000602,0.000652,-0.045060,4513.687479,-0.465163,-1.623603,3.284530,2007.240369,2108.077703,1993.553551,2114.146451,2007.069958,2107.894616,1993.725477,2114.328703,0.008240,75
67.225220,3,-21.577760,17.139637,4.235149,-0.194880,0.500530,-0.025435,0.030407,-0.006429,0.002412,1.921055,-21.579525,17.141178,4.235161,-0.193109,0.500503,-0.025405,0.567343,0.001553,0.000626,0.823480,-0.000619,0.000657,-0.044991,4513.560856,-0.373750,0.904474,1.958363,2004.140012,2108.935492,1996.632906,2113.251214,2004.002822,2108.788507,1996.770767,2113.397776,0.008241,75
67.230203,3,-21.577760,17.139637,4.235149,-0.194880,0.500530,-0.025435,0.030407,-0.006429,0.002412,1.921055,-21.580487,17.143672,4.235034,-0.192948,0.500460,-0.025393,0.567435,0.001550,0.000625,0.823416,-0.000637,0.000651,-0.044919,4513.686838,-0.461152,-1.570603,3.308820,2007.277209,2108.040603,1993.515826,2114.182697,2007.108272,2107.859091,1993.686274,2114.363373,0.008240,75
67.235218,3,-21.579705,17.144637,4.234895,-0.194576,0.500465,-0.025410,0.030344,-0.006522,0.002418,1.920661,-21.581454,17.146182,4.234907,-0.192787,0.500418,-0.025381,0.567528,0.001548,0.000625,0.823353,-0.000654,0.000656,-0.044849,4513.563954,-0.371969,0.887126,2.026563,2004.277083,2108.867289,1996.496014,2113.319945,2004.140558,2108.720998,1996.633230,2113.465802,0.008241,75
67.240277,3,-21.579705,17.144637,4.234895,-0.194576,0.500465,-0.025410,0.030344,-0.006522,0.002418,1.920661,-21.582428,17.148713,4.234779,-0.192624,0.500375,-0.025369,0.567620,0.001546,0.000625,0.823289,-0.000672,0.000650,-0.044774,4513.689870,-0.458662,-1.588939,3.370159,2007.400491,2107.979424,1993.392021,2114.243973,2007.232480,2107.798885,1993.561563,2114.423666,0.008240,75
67.245336,3,-21.581651,17.149646,4.234641,-0.194273,0.500399,-0.025386,0.030280,-0.006614,0.002425,1.920268,-21.583402,17.151244,4.234651,-0.192461,0.500333,-0.025357,0.567713,0.001543,0.000625,0.823225,-0.000689,0.000653,-0.044701,4513.568548,-0.370199,0.841316,2.113242,2004.455853,2108.785506,1996.317670,2113.402672,2004.319994,2108.639902,1996.454249,2113.547826,0.008241,75
67.250206,3,-21.581651,17.149646,4.234641,-0.194273,0.500399,-0.025386,0.030280,-0.006614,0.002425,1.920268,-21.584338,17.153680,4.234527,-0.192305,0.500292,-0.025345,0.567807,0.001541,0.000624,0.823160,-0.000706,0.000646,-0.044628,4513.695372,-0.456884,-1.654693,3.460035,2007.588790,2107.898026,1993.203281,2114.325995,2007.421450,2107.718176,1993.372186,2114.504980,0.008240,75
67.255223,3,-21.583592,17.154649,4.234387,-0.193970,0.500333,-0.025362,0.030217,-0.006706,0.002432,1.919878,-21.585302,17.156190,4.234400,-0.192144,0.500250,-0.025333,0.567896,0.001539,0.000624,0.823099,-0.000723,0.000649,-0.044554,4513.569778,-0.365215,0.862407,2.160617,2004.544073,2108.730641,1996.229154,2113.457416,2004.410050,2108.586993,1996.363904,2113.600610,0.008241,75
67.260186,3,-21.583592,17.154649,4.234387,-0.193970,0.500333,-0.025362,0.030217,-0.006706,0.002432,1.919878,-21.586255,17.158673,4.234274,-0.191986,0.500208,-0.025321,0.567988,0.001536,0.000624,0.823035,-0.000741,0.000641,-0.044478,4513.695376,-0.450493,-1.611726,3.488130,2007.634578,2107.858531,1993.156724,2114.364823,2007.469584,2107.681192,1993.323272,2114.541300,0.008240,75
67.265327,3,-21.585530,17.159652,4.234134,-0.193669,0.500265,-0.025338,0.030153,-0.006799,0.002438,1.919491,-21.587241,17.161244,4.234144,-0.191821,0.500165,-0.025309,0.568079,0.001534,0.000623,0.822972,-0.000758,0.000644,-0.044401,4513.572295,-0.360300,0.858805,2.221238,2004.663026,2108.666945,1996.110169,2113.521386,2004.530817,2108.525224,1996.243116,2113.662647,0.008241,75
67.270196,3,-21.585530,17.159652,4.234134,-0.193669,0.500265,-0.025338,0.030153,-0.006799,0.002438,1.919491,-21.588175,17.163680,4.234021,-0.191666,0.500125,-0.025297,0.568173,0.001531,0.000623,0.822908,-0.000775,0.000636,-0.044324,4513.700797,-0.447029,-1.675386,3.573088,2007.812525,2107.781551,1992.978368,2114.442431,2007.648818,2107.605565,1993.143655,2114.617541,0.008240,75
67.275236,3,-21.587466,17.164656,4.233880,-0.193367,0.500197,-0.025313,0.030089,-0.006891,0.002445,1.919106,-21.589140,17.166200,4.233894,-0.191505,0.500083,-0.025285,0.568262,0.001529,0.000622,0.822846,-0.000792,0.000638,-0.044247,4513.575484,-0.355133,0.841726,2.289049,2004.798608,2108.598395,1995.974661,2113.590394,2004.668307,2108.458700,1996.105712,2113.729622,0.008241,75
67.280299,3,-21.587466,17.164656,4.233880,-0.193367,0.500197,-0.025313,0.030089,-0.006891,0.002445,1.919106,-21.590108,17.168732,4.233766,-0.191344,0.500041,-0.025273,0.568353,0.001526,0.000622,0.822783,-0.000810,0.000629,-0.044166,4513.701277,-0.439532,-1.641333,3.605974,2007.869179,2107.738609,1992.920959,2114.484799,2007.708224,2107.565571,1993.083481,2114.656969,0.008240,75
67.285325,3,-21.589398,17.169656,4.233627,-0.193067,0.500127,-0.025289,0.030026,-0.006983,0.002452,1.918723,-21.591069,17.171245,4.233639,-0.191185,0.499999,-0.025260,0.568445,0.001524,0.000621,0.822719,-0.000827,0.000630,-0.044088,4513.581126,-0.350925,0.777196,2.380352,2004.989536,2108.515095,1995.784298,2113.674912,2004.860795,2108.377046,1995.913813,2113.812481,0.008241,75
67.290204,3,-21.589398,17.169656,4.233627,-0.193067,0.500127,-0.025289,0.030026,-0.006983,0.002452,1.918723,-21.592001,17.173684,4.233516,-0.191030,0.499959,-0.025249,0.568536,0.001521,0.000620,0.822656,-0.000843,0.000621,-0.044008,4513.706367,-0.434470,-1.696903,3.684711,2008.033105,2107.666210,1992.756612,2114.557748,2007.874020,2107.495156,1992.917280,2114.727925,0.008240,75
67.295209,3,-21.591328,17.174660,4.233375,-0.192767,0.500057,-0.025264,0.029962,-0.007076,0.002458,1.918342,-21.592957,17.176186,4.233389,-0.190872,0.499918,-0.025237,0.568625,0.001519,0.000620,0.822595,-0.000860,0.000621,-0.043929,4513.581590,-0.342614,0.815943,2.418255,2005.055160,2108.465893,1995.718166,2113.723697,2004.929474,2108.331110,1995.844619,2113.858005,0.008241,75
67.300195,3,-21.591328,17.174660,4.233375,-0.192767,0.500057,-0.025264,0.029962,-0.007076,0.002458,1.918342,-21.593908,17.178678,4.233263,-0.190714,0.499876,-0.025224,0.568715,0.001516,0.000619,0.822533,-0.000877,0.000611,-0.043846,4513.706145,-0.425279,-1.646930,3.708989,2008.069580,2107.628759,1992.719362,2114.594462,2007.913864,2107.461320,1992.876635,2114.761036,0.008240,75
67.305294,3,-21.593254,17.179659,4.233122,-0.192467,0.499986,-0.025239,0.029899,-0.007168,0.002465,1.917965,-21.594879,17.181227,4.233135,-0.190553,0.499835,-0.025212,0.568805,0.001514,0.000618,0.822471,-0.000893,0.000611,-0.043763,4513.584455,-0.335379,0.807715,2.478758,2005.174316,2108.402802,1995.598994,2113.787123,2005.051293,2108.270860,1995.722787,2113.918589,0.008241,75
67.310272,3,-21.593254,17.179659,4.233122,-0.192467,0.499986,-0.025239,0.029899,-0.007168,0.002465,1.917965,-21.595827,17.183715,4.233009,-0.190396,0.499794,-0.025200,0.568897,0.001511,0.000617,0.822407,-0.000910,0.000601,-0.043679,4513.711157,-0.419086,-1.700434,3.785148,2008.227844,2107.558420,1992.560664,2114.665322,2008.074411,2107.393411,1992.715664,2114.829461,0.008240,75
67.315214,3,-21.595174,17.184652,4.232870,-0.192169,0.499914,-0.025215,0.029835,-0.007260,0.002472,1.917589,-21.596767,17.186185,4.232885,-0.190241,0.499753,-0.025188,0.568986,0.001508,0.000617,0.822345,-0.000926,0.000600,-0.043597,4513.589686,-0.329248,0.752639,2.562230,2005.347682,2108.325390,1995.426047,2113.865579,2005.226922,2108.195853,1995.547591,2113.994634,0.008241,75
67.320202,3,-21.595174,17.184652,4.232870,-0.192169,0.499914,-0.025215,0.029835,-0.007260,0.002472,1.917589,-21.597715,17.188677,4.232759,-0.190084,0.499712,-0.025176,0.569075,0.001506,0.000616,0.822284,-0.000942,0.000589,-0.043512,4513.712303,-0.409856,-1.676448,3.819711,2008.289409,2107.515467,1992.498504,2114.707927,2008.139361,2107.354088,1992.650096,2114.868446,0.008240,75
67.325282,3,-21.597096,17.189655,4.232618,-0.191871,0.499841,-0.025190,0.029772,-0.007352,0.002478,1.917216,-21.598680,17.191215,4.232632,-0.189925,0.499671,-0.025163,0.569164,0.001503,0.000615,0.822222,-0.000958,0.000588,-0.043426,4513.590762,-0.319877,0.781224,2.605574,2005.425720,2108.272342,1995.347576,2113.918354,2005.308402,2108.146487,1995.465667,2114.043732,0.008241,75
67.330273,3,-21.597096,17.189655,4.232618,-0.191871,0.499841,-0.025190,0.029772,-0.007352,0.002478,1.917216,-21.599627,17.193709,4.232506,-0.189769,0.499630,-0.025151,0.569255,0.001501,0.000614,0.822160,-0.000974,0.000576,-0.043339,4513.716581,-0.402261,-1.713993,3.889144,2008.431187,2107.448654,1992.356164,2114.775020,2008.283933,2107.290258,1992.504962,2114.932558,0.008240,75
67.335279,3,-21.599014,17.194653,4.232366,-0.191574,0.499767,-0.025165,0.029708,-0.007445,0.002485,1.916846,-21.600576,17.196210,4.232380,-0.189612,0.499589,-0.025139,0.569344,0.001498,0.000613,0.822098,-0.000990,0.000574,-0.043254,4513.595553,-0.312581,0.736272,2.684203,2005.587405,2108.197696,1995.186151,2113.993851,2005.472776,2108.074705,1995.301561,2114.116363,0.008241,75
67.340260,3,-21.599014,17.194653,4.232366,-0.191574,0.499767,-0.025165,0.029708,-0.007445,0.002485,1.916846,-21.601520,17.198698,4.232255,-0.189457,0.499548,-0.025126,0.569433,0.001495,0.000612,0.822036,-0.001005,0.000562,-0.043165,4513.719357,-0.393302,-1.721046,3.940237,2008.531040,2107.394679,1992.255757,2114.828987,2008.387076,2107.239805,1992.401251,2114.983010,0.008240,75
67.345333,3,-21.600928,17.199650,4.232115,-0.191277,0.499692,-0.025140,0.029645,-0.007537,0.002491,1.916478,-21.602480,17.201232,4.232128,-0.189299,0.499507,-0.025114,0.569521,0.001493,0.000611,0.821975,-0.001021,0.000559,-0.043077,4513.598253,-0.303537,0.733787,2.740796,2005.697427,2108.137164,1995.076004,2114.054604,2005.586123,2108.017727,1995.188083,2114.173566,0.008241,75
67.350290,3,-21.600928,17.199650,4.232115,-0.191277,0.499692,-0.025140,0.029645,-0.007537,0.002491,1.916478,-21.603418,17.203708,4.232003,-0.189145,0.499467,-0.025102,0.569611,0.001490,0.000609,0.821913,-0.001036,0.000547,-0.042987,4513.723540,-0.384922,-1.755357,4.004837,2008.662607,2107.332156,1992.123692,2114.891814,2008.521722,2107.180575,1992.266098,2115.042549,0.008240,75
67.355305,3,-21.602837,17.204642,4.231864,-0.190981,0.499616,-0.025115,0.029581,-0.007629,0.002498,1.916113,-21.604366,17.206213,4.231877,-0.188990,0.499426,-0.025089,0.569698,0.001487,0.000608,0.821852,-0.001051,0.000543,-0.042899,4513.602271,-0.295044,0.705666,2.808895,2005.835012,2108.069901,1994.938527,2114.122478,2005.726832,2107.953800,1995.047481,2114.238106,0.008241,75
67.360294,3,-21.602837,17.204642,4.231864,-0.190981,0.499616,-0.025115,0.029581,-0.007629,0.002498,1.916113,-21.605308,17.208704,4.231752,-0.188835,0.499386,-0.025077,0.569787,0.001485,0.000607,0.821791,-0.001066,0.000530,-0.042807,4513.725931,-0.375068,-1.753139,4.049382,2008.747732,2107.283024,1992.038050,2114.940881,2008.610461,2107.135319,1992.176819,2115.087752,0.008240,75
67.365284,3,-21.604749,17.209646,4.231612,-0.190685,0.499539,-0.025090,0.029518,-0.007722,0.002505,1.915750,-21.606250,17.211196,4.231627,-0.188681,0.499345,-0.025065,0.569875,0.001482,0.000606,0.821730,-0.001080,0.000526,-0.042717,4513.605003,-0.285378,0.704413,2.867030,2005.947688,2108.007354,1994.825647,2114.185183,2005.843059,2107.895052,1994.931039,2114.297018,0.008241,75
67.370312,3,-21.604749,17.209646,4.231612,-0.190685,0.499539,-0.025090,0.029518,-0.007722,0.002505,1.915750,-21.607197,17.213706,4.231501,-0.188526,0.499304,-0.025052,0.569962,0.001479,0.000604,0.821669,-0.001095,0.000512,-0.042624,4513.727858,-0.364605,-1.740526,4.092327,2008.827617,2107.233312,1991.957512,2114.990332,2008.694183,2107.089723,1992.092418,2115.133101,0.008240,75
67.375219,3,-21.606654,17.214641,4.231361,-0.190390,0.499462,-0.025065,0.029454,-0.007814,0.002511,1.915390,-21.608122,17.216156,4.231378,-0.188375,0.499265,-0.025040,0.570050,0.001477,0.000603,0.821608,-0.001108,0.000507,-0.042534,4513.608428,-0.275915,0.690186,2.928146,2006.068738,2107.944393,1994.704569,2114.248551,2005.967586,2107.835810,1994.806475,2114.356673,0.008241,75
67.380297,3,-21.606654,17.214641,4.231361,-0.190390,0.499462,-0.025065,0.029454,-0.007814,0.002511,1.915390,-21.609077,17.218691,4.231251,-0.188219,0.499224,-0.025027,0.570136,0.001474,0.000602,0.821549,-0.001123,0.000492,-0.042438,4513.729051,-0.353440,-1.712342,4.124092,2008.882576,2107.192095,1991.902006,2115.031215,2008.753233,2107.052900,1992.032786,2115.169609,0.008240,75
67.385314,3,-21.608556,17.219634,4.231111,-0.190096,0.499383,-0.025040,0.029390,-0.007906,0.002518,1.915033,-21.610021,17.221196,4.231126,-0.188065,0.499183,-0.025015,0.570225,0.001471,0.000600,0.821487,-0.001136,0.000487,-0.042345,4513.611147,-0.265765,0.690949,2.981379,2006.171346,2107.886517,1994.601819,2114.306628,2006.073922,2107.781925,1994.699982,2114.410768,0.008241,75
67.390197,3,-21.608556,17.219634,4.231111,-0.190096,0.499383,-0.025040,0.029390,-0.007906,0.002518,1.915033,-21.610939,17.223633,4.231004,-0.187916,0.499143,-0.025003,0.570312,0.001468,0.000599,0.821427,-0.001150,0.000473,-0.042252,4513.734298,-0.344697,-1.764483,4.195195,2009.030187,2107.126305,1991.753978,2115.097565,2008.904055,2106.990547,1991.881535,2115.232529,0.008240,75
67.395207,3,-21.610456,17.224629,4.230861,-0.189802,0.499303,-0.025015,0.029327,-0.007999,0.002525,1.914678,-21.611879,17.226134,4.230878,-0.187763,0.499103,-0.024990,0.570397,0.001466,0.000597,0.821368,-0.001163,0.000468,-0.042158,4513.611613,-0.253996,0.736486,3.013691,2006.224079,2107.841137,1994.548551,2114.351533,2006.130973,2107.741174,1994.642372,2114.451059,0.008241,75
67.400196,3,-21.610456,17.224629,4.230861,-0.189802,0.499303,-0.025015,0.029327,-0.007999,0.002525,1.914678,-21.612815,17.228624,4.230754,-0.187611,0.499063,-0.024978,0.570483,0.001463,0.000596,0.821308,-0.001176,0.000454,-0.042061,4513.734413,-0.332507,-1.714770,4.217085,2009.061536,2107.090882,1991.722005,2115.132379,2008.939867,2106.959923,1991.845054,2115.262568,0.008240,75
67.405302,3,-21.612352,17.229620,4.230611,-0.189509,0.499223,-0.024990,0.029263,-0.008091,0.002531,1.914326,-21.613772,17.231171,4.230626,-0.187456,0.499021,-0.024965,0.570569,0.001461,0.000594,0.821248,-0.001190,0.000449,-0.041964,4513.614745,-0.243832,0.728366,3.071051,2006.336445,2107.780715,1994.436065,2114.412238,2006.247071,2107.684749,1994.526137,2114.507778,0.008241,75
67.410276,3,-21.612352,17.229620,4.230611,-0.189509,0.499223,-0.024990,0.029263,-0.008091,0.002531,1.914326,-21.614704,17.233654,4.230502,-0.187305,0.498981,-0.024952,0.570657,0.001458,0.000592,0.821187,-0.001202,0.000435,-0.041866,4513.739692,-0.323541,-1.768865,4.288263,2009.209588,2107.025339,1991.573486,2115.198454,2009.091210,2106.897905,1991.693229,2115.325126,0.008240,75
67.415237,3,-21.614245,17.234609,4.230361,-0.189217,0.499142,-0.024964,0.029200,-0.008183,0.002538,1.913977,-21.615633,17.236129,4.230379,-0.187154,0.498941,-0.024940,0.570743,0.001455,0.000591,0.821127,-0.001215,0.000430,-0.041771,4513.619896,-0.234863,0.679292,3.148284,2006.495771,2107.707991,1994.276869,2114.485776,2006.409693,2107.615549,1994.363638,2114.577796,0.008241,75
67.420306,3,-21.614245,17.234609,4.230361,-0.189217,0.499142,-0.024964,0.029200,-0.008183,0.002538,1.913977,-21.616580,17.238657,4.230252,-0.187001,0.498900,-0.024927,0.570828,0.001452,0.000589,0.821068,-0.001227,0.000415,-0.041670,4513.741111,-0.311976,-1.745375,4.321709,2009.268630,2106.983211,1991.513872,2115.240269,2009.154489,2106.860329,1991.629340,2115.362410,0.008240,75
67.425296,3,-21.616136,17.239603,4.230111,-0.188925,0.499059,-0.024939,0.029136,-0.008275,0.002545,1.913630,-21.617513,17.241147,4.230128,-0.186851,0.498860,-0.024915,0.570915,0.001450,0.000587,0.821008,-0.001239,0.000409,-0.041572,4513.623530,-0.224765,0.661680,3.211535,2006.621468,2107.643297,1994.151027,2114.550817,2006.539099,2107.554827,1994.234072,2114.638876,0.008241,75
67.430279,3,-21.616136,17.239603,4.230111,-0.188925,0.499059,-0.024939,0.029136,-0.008275,0.002545,1.913630,-21.618443,17.243633,4.230004,-0.186701,0.498819,-0.024902,0.571000,0.001447,0.000585,0.820949,-0.001251,0.000393,-0.041472,4513.745282,-0.302035,-1.775870,4.382544,2009.391775,2106.923544,1991.390167,2115.300174,2009.281280,2106.804572,1991.501965,2115.418418,0.008240,75
67.435322,3,-21.618021,17.244585,4.229862,-0.188635,0.498976,-0.024913,0.029073,-0.008368,0.002551,1.913287,-21.619384,17.246148,4.229878,-0.186549,0.498778,-0.024889,0.571085,0.001444,0.000584,0.820890,-0.001263,0.000387,-0.041372,4513.626345,-0.214063,0.661032,3.263300,2006.721325,2107.587116,1994.050982,2114.607175,2006.642882,2107.502855,1994.130079,2114.691039,0.008241,75
67.440306,3,-21.618021,17.244585,4.229862,-0.188635,0.498976,-0.024913,0.029073,-0.008368,0.002551,1.913287,-21.620313,17.248634,4.229754,-0.186400,0.498738,-0.024877,0.571170,0.001442,0.000582,0.820830,-0.001274,0.000371,-0.041270,4513.749185,-0.291859,-1.800629,4.437117,2009.501559,2106.869286,1991.279931,2115.354695,2009.394794,2106.754319,1991.387971,2115.468950,0.008240,75
67.445315,3,-21.619908,17.249580,4.229613,-0.188344,0.498892,-0.024888,0.029009,-0.008460,0.002558,1.912946,-21.621246,17.251132,4.229630,-0.186250,0.498698,-0.024864,0.571255,0.001439,0.000580,0.820771,-0.001285,0.000365,-0.041169,4513.629749,-0.203620,0.649355,3.324831,2006.842435,2107.522932,1993.929624,2114.671586,2006.767824,2107.442777,1994.004869,2114.751355,0.008241,75
67.450292,3,-21.619908,17.249580,4.229613,-0.188344,0.498892,-0.024888,0.029009,-0.008460,0.002558,1.912946,-21.622172,17.253614,4.229506,-0.186102,0.498657,-0.024852,0.571339,0.001436,0.000578,0.820712,-0.001296,0.000349,-0.041066,4513.751591,-0.280616,-1.794425,4.481354,2009.585026,2106.819359,1991.195818,2115.404439,2009.482380,2106.708816,1991.299701,2115.514290,0.008240,75
67.455308,3,-21.621792,17.254573,4.229364,-0.188054,0.498807,-0.024862,0.028946,-0.008552,0.002564,1.912607,-21.623105,17.256114,4.229381,-0.185953,0.498617,-0.024839,0.571423,0.001434,0.000576,0.820654,-0.001307,0.000342,-0.040964,4513.632255,-0.192541,0.656424,3.375814,2006.939190,2107.465896,1993.832535,2114.728628,2006.868644,2107.390100,1993.903690,2114.804054,0.008241,75
67.460261,3,-21.621792,17.254573,4.229364,-0.188054,0.498807,-0.024862,0.028946,-0.008552,0.002564,1.912607,-21.624025,17.258584,4.229258,-0.185805,0.498576,-0.024826,0.571508,0.001431,0.000574,0.820595,-0.001317,0.000325,-0.040861,4513.754057,-0.269366,-1.788899,4.524189,2009.665891,2106.771061,1991.114370,2115.452609,2009.567365,2106.664948,1991.214095,2115.558052,0.008240,75
67.465349,3,-21.623669,17.259557,4.229116,-0.187765,0.498721,-0.024837,0.028882,-0.008645,0.002571,1.912272,-21.624970,17.261120,4.229132,-0.185655,0.498535,-0.024813,0.571591,0.001429,0.000572,0.820538,-0.001328,0.000319,-0.040756,4513.634763,-0.181449,0.663664,3.424220,2007.030872,2107.411546,1993.740572,2114.783025,2006.964394,2107.340114,1993.807632,2114.854103,0.008241,75
67.470208,3,-21.623669,17.259557,4.229116,-0.187765,0.498721,-0.024837,0.028882,-0.008645,0.002571,1.912272,-21.625871,17.263543,4.229012,-0.185511,0.498495,-0.024801,0.571676,0.001426,0.000569,0.820478,-0.001338,0.000303,-0.040653,4513.758141,-0.259151,-1.815989,4.579607,2009.777746,2106.716371,1991.002036,2115.507573,2009.682963,2106.614277,1991.097986,2115.609014,0.008240,75
67.475210,3,-21.625546,17.264544,4.228868,-0.187477,0.498634,-0.024811,0.028819,-0.008737,0.002578,1.911939,-21.626798,17.266036,4.228888,-0.185363,0.498455,-0.024788,0.571757,0.001423,0.000567,0.820422,-0.001347,0.000296,-0.040549,4513.636513,-0.169872,0.685876,3.467782,2007.110095,2107.359108,1993.660891,2114.835243,2007.047862,2107.292232,1993.723676,2114.901784,0.008241,75
67.480304,3,-21.625546,17.264544,4.228868,-0.187477,0.498634,-0.024811,0.028819,-0.008737,0.002578,1.911939,-21.627742,17.268575,4.228762,-0.185214,0.498413,-0.024775,0.571840,0.001421,0.000565,0.820364,-0.001357,0.000279,-0.040440,4513.757642,-0.246035,-1.751121,4.594430,2009.792237,2106.685125,1990.986915,2115.538056,2009.702253,2106.588197,1991.078011,2115.634362,0.008240,75
67.485332,3,-21.627419,17.269528,4.228620,-0.187189,0.498546,-0.024785,0.028755,-0.008829,0.002584,1.911610,-21.628672,17.271081,4.228637,-0.185066,0.498372,-0.024762,0.571924,0.001418,0.000563,0.820305,-0.001366,0.000272,-0.040334,4513.642003,-0.160667,0.633112,3.545020,2007.270006,2107.287032,1993.500985,2114.908094,2007.211152,2107.223777,1993.560374,2114.971026,0.008241,75
67.490267,3,-21.627419,17.269528,4.228620,-0.187189,0.498546,-0.024785,0.028755,-0.008829,0.002584,1.911610,-21.629585,17.273540,4.228515,-0.184921,0.498332,-0.024750,0.572008,0.001416,0.000561,0.820247,-0.001375,0.000256,-0.040227,4513.763577,-0.236992,-1.815159,4.667674,2009.946140,2106.619385,1990.832486,2115.604408,2009.859472,2106.526015,1990.920242,2115.697169,0.008240,75
67.495358,3,-21.629289,17.274512,4.228372,-0.186902,0.498458,-0.024759,0.028691,-0.008921,0.002591,1.911283,-21.630526,17.276077,4.228389,-0.184772,0.498290,-0.024737,0.572089,0.001413,0.000558,0.820190,-0.001384,0.000249,-0.040119,4513.644222,-0.149395,0.646528,3.592292,2007.358217,2107.232539,1993.412347,2114.962469,2007.303495,2107.173719,1993.467573,2115.020984,0.008241,75
67.500355,3,-21.629289,17.274512,4.228372,-0.186902,0.498458,-0.024759,0.028691,-0.008921,0.002591,1.911283,-21.631448,17.278567,4.228265,-0.184627,0.498249,-0.024724,0.572173,0.001411,0.000556,0.820132,-0.001393,0.000231,-0.040009,4513.767133,-0.226462,-1.831119,4.719103,2010.047995,2106.566535,1990.730048,2115.657344,2009.965182,2106.477311,1990.813910,2115.745980,0.008240,75
67.505347,3,-21.631158,17.279500,4.228124,-0.186615,0.498368,-0.024733,0.028628,-0.009014,0.002598,1.910959,-21.632369,17.281053,4.228142,-0.184482,0.498208,-0.024711,0.572255,0.001408,0.000553,0.820074,-0.001401,0.000224,-0.039901,4513.649253,-0.139903,0.603837,3.666062,2007.509325,2107.161965,1993.261087,2115.033619,2007.458085,2107.106880,1993.312809,2115.088414,0.008241,75
67.510293,3,-21.631158,17.279500,4.228124,-0.186615,0.498368,-0.024733,0.028628,-0.009014,0.002598,1.910959,-21.633281,17.283518,4.228020,-0.184338,0.498168,-0.024698,0.572336,0.001406,0.000551,0.820018,-0.001410,0.000206,-0.039792,4513.769567,-0.215212,-1.823225,4.760696,2010.125961,2106.519050,1990.651458,2115.704654,2010.047267,2106.434256,1990.731159,2115.788884,0.008240,75
67.515320,3,-21.633019,17.284475,4.227878,-0.186329,0.498277,-0.024707,0.028564,-0.009106,0.002604,1.910638,-21.634207,17.286022,4.227896,-0.184192,0.498126,-0.024685,0.572417,0.001403,0.000549,0.819961,-0.001417,0.000198,-0.039682,4513.651234,-0.128517,0.623687,3.708247,2007.586336,2107.111507,1993.183667,2115.083925,2007.539268,2107.060903,1993.231183,2115.134258,0.008241,75
67.520275,3,-21.633019,17.284475,4.227878,-0.186329,0.498277,-0.024707,0.028564,-0.009106,0.002604,1.910638,-21.635119,17.288490,4.227774,-0.184049,0.498085,-0.024672,0.572499,0.001401,0.000546,0.819904,-0.001425,0.000180,-0.039571,4513.772224,-0.204162,-1.819294,4.800765,2010.201765,2106.474052,1990.575166,2115.749619,2010.127115,2106.393609,1990.650779,2115.829522,0.008240,75
67.525289,3,-21.634882,17.289459,4.227631,-0.186044,0.498186,-0.024681,0.028501,-0.009198,0.002611,1.910320,-21.636041,17.290987,4.227650,-0.183905,0.498044,-0.024659,0.572579,0.001398,0.000544,0.819848,-0.001432,0.000172,-0.039460,4513.653797,-0.117520,0.632341,3.758942,2007.682188,2107.054425,1993.087356,2115.140915,2007.639150,2107.008150,1993.130808,2115.186939,0.008241,75
67.530324,3,-21.634882,17.289459,4.227631,-0.186044,0.498186,-0.024681,0.028501,-0.009198,0.002611,1.910320,-21.636966,17.293494,4.227526,-0.183760,0.498002,-0.024646,0.572660,0.001396,0.000541,0.819791,-0.001440,0.000154,-0.039346,4513.774293,-0.192775,-1.803007,4.838707,2010.270978,2106.428677,1990.505318,2115.794730,2010.200495,2106.352719,1990.576718,2115.870175,0.008240,75
67.535330,3,-21.636745,17.294451,4.227383,-0.185759,0.498093,-0.024655,0.028437,-0.009291,0.002618,1.910005,-21.637885,17.295987,4.227403,-0.183616,0.497961,-0.024633,0.572742,0.001393,0.000538,0.819735,-0.001447,0.000146,-0.039234,4513.657537,-0.107296,0.617738,3.821525,2007.805872,2106.989714,1992.963272,2115.205783,2007.766581,2106.947463,1993.002948,2115.247802,0.008241,75
